Name,Model,Role,PV,Type,Size,Move,Short,Medium,Long,Overheat,Armor,Structure,Specials,ImageURL,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
Fenris (Ice Ferret) U,U,Striker,37,BM,2,"16""/14""s",2,2,0,0,5,2,"CASE,OMNI,TOR1/1/0*,UMU",https://i.ibb.co/gd4g4Dv/fenris-ice-ferret-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Escorpión Imperio, HW Clan General, Inner Sphere General, IS Clan General, Kell Hounds, Mercenary, Society, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Kell Hounds, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Kell Hounds, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Kell Hounds, Lyran Commonwealth, Scorpion Empire, Wolf's Dragoons","Clan Hell's Horses, Kell Hounds, Lyran Commonwealth, Scorpion Empire, Star League (Clan Jade Falcon), Star League (Clan Wolf), Tamar Pact, Wolf Empire, Wolf's Dragoons"
Firestarter FS9-O,FS9-O,Striker,30,BM,2,"12""j",2,2,0,0,5,2,"ENE,HT1/-/-,OMNI,PRB,RCN,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OA,FS9-OA,Striker,24,BM,2,"12""j",2,1,1,0,5,2,"FLK1/1/1,OMNI,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OB,FS9-OB,Striker,33,BM,2,"12""j",3,3,0,0,5,2,"C3S,ENE,MHQ1,OMNI,REAR0*/-/-,TAG",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OC,FS9-OC,Missile Boat,31,BM,2,"12""j",2,2,2,0,5,2,"C3S,IF1,LRM1/1/1,MHQ1,OMNI,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OD,FS9-OD,Sniper,33,BM,2,"12""j",2,2,2,0,5,2,"C3S,ECM,IF0*,MHQ1,OMNI,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OE,FS9-OE,Striker,27,BM,2,"12""j",3,2,0,0,5,2,"MEL,OMNI,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OF,FS9-OF,Sniper,29,BM,2,"12""j",2,2,2,1,5,2,"ENE,OMNI,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Mercenary","Inner Sphere General, Mercenary","Inner Sphere General, Mercenary","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OG,FS9-OG,Striker,26,BM,2,"12""j",2,2,0,0,5,2,"CASE,FLK0*/0*/0*,OMNI,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OH,FS9-OH,Striker,34,BM,2,"12""j",4,2,0,0,5,2,"AMS,CASE,ECM,OMNI,PRB,RCN,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Mercenary","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OR,FS9-OR,Sniper,34,BM,2,"12""j",3,3,3,0,5,2,"IF1,OMNI,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,Inner Sphere General,Inner Sphere General,Inner Sphere General,"Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OU,FS9-OU,Striker,34,BM,2,"12""j",4,4,0,0,5,2,"ENE,MEL,OMNI,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Mercenary","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Firestarter FS9-OX,FS9-OX,Striker,33,BM,2,"12""j",2,2,0,0,5,2,"AECM,BH,OMNI,RCN,REAR0*/-/-",https://i.ibb.co/R4yS5bd/firestarter-omni-3058u.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Mercenary","Capellan Confederation, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Clan Jade Falcon, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Lyran Commonwealth, Mercenary","Capellan Confederation, Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Gestalt D2X-G,D2X-G,Striker,37,BM,2,"14""/12""j",1,2,1,0,5,2,"AECM,DN,ENE,MAS,JMPW1",https://i.ibb.co/Bg10TTR/gestalt-jfr.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,Extinct,Extinct,Extinct
Goshawk II,,Striker,40,BM,2,"14""j",4,2,2,0,5,2,"ECM,ENE",https://i.ibb.co/cCZNK59/goshawk-ii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Raven Alliance,Raven Alliance,"Capellan Confederation, Clan Sea Fox, Draconis Combine, Federated Suns, Lyran Commonwealth, Mercenary, Rasalhague Dominion, Raven Alliance","Capellan Confederation, Clan Sea Fox, Draconis Combine, Federated Suns, Lyran Commonwealth, Mercenary, Rasalhague Dominion, Raven Alliance, Scorpion Empire"
Goshawk II 2,2,Striker,39,BM,2,"14""j",3,2,2,0,5,2,"CASE,ECM",https://i.ibb.co/cCZNK59/goshawk-ii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Raven Alliance,Raven Alliance,Raven Alliance,Raven Alliance
Goshawk II 3,3,Striker,42,BM,2,"14""j",3,3,2,0,5,2,"ARM,ENE",https://i.ibb.co/cCZNK59/goshawk-ii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Raven Alliance,Raven Alliance,Raven Alliance,Raven Alliance
Goshawk II 4,4,Striker,38,BM,2,"14""j",2,2,1,1,5,2,"CASE,HT1/1/1",https://i.ibb.co/gPrS8CS/goshawk-iic-xtr.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Sea Fox, Republic of the Sphere","Capellan Confederation, Clan Sea Fox, Draconis Combine, Federated Suns, Lyran Commonwealth, Republic of the Sphere","Capellan Confederation, Clan Sea Fox, Draconis Combine, Federated Suns, Lyran Commonwealth, Scorpion Empire, Star League (Clan Smoke Jaguar)"
Goshawk II RISC,RISC,Striker,38,BM,2,"14""j",2,2,1,1,5,2,"CASE,ECS,HT1/1/1",https://i.ibb.co/gPrS8CS/goshawk-iic-xtr.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Republic of the Sphere,Extinct
Great Wyrm  , ,Brawler,36,BM,2,"10""",4,4,2,0,4,4,"CASE,IF1",https://i.ibb.co/rcpb8f2/great-wyrm-3060.png,,,,,,,,,,,
Great Wyrm (Aemelia),(Aemelia),Skirmisher,39,BM,2,"10""",4,4,3,1,5,4,ENE,https://i.ibb.co/rcpb8f2/great-wyrm-3060.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unique,Unique,Unique,Extinct,Extinct,Extinct
Great Wyrm 2,2,Skirmisher,37,BM,2,"10""",4,4,2,0,5,4,"CASE,FLK1/1/1",https://i.ibb.co/rcpb8f2/great-wyrm-3060.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Ghost Bear, Clan Hell's Horses","Clan Hell's Horses, Rasalhague Dominion","Clan Hell's Horses, Rasalhague Dominion","Clan Hell's Horses, Rasalhague Dominion",Extinct
Grendel (Mongrel) A,A,Missile Boat,48,BM,2,"14""j",4,4,2,0,5,2,"CASE,IF2,LRM2/2/2,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Burrock, Clan Cloud Cobra, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Smoke Jaguar, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Burrock, Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper, Clan Stone Lion","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) B,B,Striker,45,BM,2,"14""j",4,4,1,0,5,2,"CASE,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Burrock, Clan Cloud Cobra, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Smoke Jaguar, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Burrock, Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper, Clan Stone Lion","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) C,C,Striker,36,BM,2,"14""j",2,2,1,0,5,2,"AMS,CASE,FLK1/1/1,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Burrock, Clan Cloud Cobra, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Smoke Jaguar, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Burrock, Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper, Clan Stone Lion","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) D,D,Striker,43,BM,2,"14""j",3,3,2,2,5,2,"CASE,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Burrock, Clan Cloud Cobra, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Smoke Jaguar, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Burrock, Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper, Clan Stone Lion","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) E,E,Striker,46,BM,2,"14""j",5,4,1,0,5,2,"CASE,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Cloud Cobra, Clan Fire Mandrill, Clan Star Adder, Clan Steel Viper","Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Burrock, Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper, Clan Stone Lion","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) F,F,Striker,34,BM,2,"14""j",2,1,1,0,5,2,"CASE,HT2/2/2,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Burrock, Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper, Clan Stone Lion","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) G,G,Scout,47,BM,2,"18""/14""j",4,3,0,1,5,2,"ECM,ENE,LPRB,OMNI,RCN,WAT",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) H,H,Striker,45,BM,2,"14""j",4,4,0,1,5,2,"CASE,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","Clan Burrock, Clan Cloud Cobra, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Hell's Horses, Clan Jade Falcon, Clan Snow Raven, Clan Star Adder, Clan Steel Viper, Clan Stone Lion","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) I,I,Striker,39,BM,2,"14""j",3,3,0,0,5,2,"CASE,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
Grendel (Mongrel) J,J,Striker,46,BM,2,"14""j",5,4,0,1,5,2,"CASE,OMNI",https://i.ibb.co/Trxv4hp/grendel-mongrel-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Hell's Horses, Clan Jade Falcon, Clan Sea Fox, Kell Hounds, Mercenary, Raven Alliance, Wolf's Dragoons","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Star League (Clan Smoke Jaguar), Wolf's Dragoons"
